Persons,112,,,2.,Hypertensive heart disease,,87.7,9.3,183.9,64.5,155.8,13.2,23.1,47.9,29.4,2.5,1.0,369.4,0.8,26.1,12.7,0.7,22.7,2.2,30.4,7.1,11.2,1278.0,0.5,89.0,29.3,23.2,37.2,47.1,36.1,1.0,10.1,19.6,57.6,4536.0,89.2,1.5,11.5,14.1,47.7,25.8,61.4,3.2,38.3,89.6,185.1,15.1,1.8,34.4,44.9,489.5,10.4,2.1,12.2,32.9,152.0,1.2,17.6,127.9,3.9,3.2,28.7,409.6,67.2,26.8,12.5,24.9,4.4,6.4,54.3,11.0,107.2,0.5,4016.4,994.4,299.5,89.0,3.5,12.9,350.4,18.6,97.6,26.8,71.4,52.6,3.4,8.5,16.4,23.1,9.7,10.9,6.3,15.9,13.1,0.5,44.8,33.9,41.1,0.4,31.8,0.4,5.9,12.4,418.3,9.7,0.8,153.9,41.8,221.5,11.3,83.9,19.6,6.4,16.5,24.8,292.8,5.9,5.0,505.6,9.0,7.3,17.6,39.0,613.2,156.0,24.4,0.5,78.8,21.0,464.7,451.4,18.4,56.7,16.5,80.1,17.2,8.7,4.3,6.0,0.5,14.4,414.8,23.9,126.1,60.5,74.2,2.2,6.2,26.5,30.5,30.7,15.8,147.8,10.4,2.4,12.5,12.0,39.7,226.4,19.3,66.5,139.3,6.0,86.8,87.6,1400.5,10.3,77.6,94.9,164.2,62.5,23.9,52.7,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,113,,,3.,Ischaemic heart disease,,666.9,137.0,837.5,285.3,980.7,229.0,362.7,241.9,405.7,5.7,10.9,1307.6,4.0,1068.6,231.5,2.6,141.5,11.4,205.1,173.5,17.5,3663.4,7.4,539.9,202.3,101.0,229.0,274.5,640.1,5.2,47.7,130.2,193.3,30857.7,672.3,6.8,58.9,66.3,303.4,204.2,327.3,20.7,501.2,617.4,807.7,92.1,9.1,193.7,171.5,2640.8,132.7,12.6,52.9,67.0,430.5,38.1,179.7,744.8,20.2,18.8,316.8,2244.1,356.6,418.4,136.7,155.7,23.3,25.4,148.6,121.9,604.6,4.8,33719.2,3484.0,2282.3,692.3,92.1,80.1,1263.5,39.6,1982.5,114.8,1156.5,284.9,45.6,239.0,108.0,170.6,125.8,17.2,36.4,128.9,210.3,6.5,251.6,131.1,700.0,4.1,185.0,13.3,34.4,29.0,1652.7,104.1,24.8,622.8,132.6,737.0,17.4,435.5,226.0,79.6,112.2,168.5,1815.3,88.4,36.9,2804.1,47.8,57.3,106.9,319.5,2644.0,1682.5,158.4,15.1,428.2,311.6,1057.9,15267.0,83.1,471.1,92.2,343.2,102.0,97.7,319.7,41.5,5.7,67.6,744.7,92.4,747.2,723.1,288.1,6.6,9.7,229.4,131.2,558.4,237.4,1456.0,57.3,16.0,74.9,45.3,352.0,2160.1,416.3,265.6,6140.4,69.7,1349.0,321.1,7638.7,63.8,1437.3,589.4,768.3,489.4,103.1,69.6,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,114,,,4.,Stroke,,424.6,124.2,787.6,312.7,539.6,94.5,166.3,81.8,178.6,3.8,4.8,1044.0,3.4,342.8,120.3,2.0,164.6,6.5,168.9,156.7,26.4,2733.6,4.2,421.2,258.2,148.9,184.5,288.8,278.6,9.1,52.4,154.6,164.2,47587.4,310.9,11.8,66.9,29.0,390.4,117.0,183.2,6.9,164.4,994.3,1112.3,61.3,11.8,115.1,127.7,1579.2,42.6,11.9,74.5,19.5,659.8,13.3,68.0,581.3,20.7,23.9,201.1,978.8,472.0,300.6,67.6,191.1,28.6,20.6,260.7,66.1,232.2,2.4,21580.5,7274.0,929.5,386.7,33.0,42.8,819.4,56.0,2113.5,68.1,584.7,363.4,12.9,122.9,91.3,73.4,34.6,36.1,48.5,70.3,85.3,4.8,383.7,192.1,357.7,3.7,222.2,4.7,41.5,16.8,728.3,75.0,20.0,598.1,244.7,1340.1,29.2,338.6,151.0,34.4,63.9,221.1,2105.5,49.0,23.1,1788.2,30.8,43.4,91.6,206.3,1778.9,1083.8,193.9,4.8,544.9,140.9,794.3,8292.2,120.5,318.8,108.6,293.6,140.1,44.4,123.3,34.8,7.2,97.9,951.6,130.9,461.6,326.9,407.3,6.3,15.2,113.9,61.2,208.0,145.2,1072.9,76.5,12.4,94.9,20.7,192.2,1380.6,150.7,353.0,2079.7,28.1,699.0,352.2,2812.9,44.3,660.9,249.4,2065.1,339.8,140.9,109.7,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,115,,,5.,"Cardiomyopathy, myocarditis, endocarditis",,58.4,10.7,120.7,102.0,146.3,5.0,34.1,20.1,33.5,0.8,1.1,221.8,0.6,51.1,16.3,0.4,25.3,1.6,31.1,9.4,8.4,532.5,0.5,41.1,31.2,25.8,22.7,59.0,38.3,1.2,8.9,28.6,24.1,1448.4,44.8,2.1,12.8,9.8,63.6,5.3,24.2,1.1,16.9,60.5,209.0,7.2,2.4,9.1,29.4,555.5,10.6,3.2,13.1,7.1,120.7,2.2,16.2,92.4,3.4,4.4,8.2,181.9,75.8,12.3,15.2,28.7,4.5,2.9,34.2,8.1,40.5,0.3,2797.3,424.6,30.7,66.5,4.2,6.0,88.2,4.6,130.0,2.8,124.4,86.4,0.8,16.7,8.8,23.4,3.0,10.2,6.0,7.9,17.4,0.6,56.9,35.7,45.0,0.4,37.0,0.5,6.6,1.9,71.6,7.4,17.1,119.0,71.5,86.2,8.5,46.5,24.2,6.4,8.0,34.5,390.5,5.0,1.6,375.1,7.9,17.4,10.5,50.1,156.3,146.5,14.2,1.0,29.4,7.9,92.7,1016.0,21.2,48.2,18.7,235.5,23.3,5.2,9.3,5.1,1.2,25.1,293.7,27.4,91.8,32.8,82.0,0.3,6.0,13.3,14.5,30.3,11.4,55.2,58.6,1.8,15.7,3.2,17.9,114.3,20.3,71.1,247.2,6.2,77.4,97.2,773.8,8.0,21.2,12.5,72.7,56.5,27.0,39.0,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,116,,,6.,Other circulatory diseases,,138.8,27.2,261.4,101.1,301.1,6.3,160.4,116.7,41.6,2.1,3.5,568.4,2.0,30.7,173.4,1.4,32.5,2.0,44.8,34.5,10.3,1526.2,0.9,105.8,42.1,34.9,54.3,71.7,248.0,1.8,13.8,34.1,97.4,6094.2,182.5,2.5,16.0,19.5,72.8,53.0,89.4,9.5,178.1,107.7,239.5,64.6,3.0,22.8,48.5,566.4,21.4,3.6,17.0,13.9,184.5,3.7,59.7,954.8,6.0,5.5,43.4,1645.6,97.2,92.7,30.9,35.1,5.9,4.9,55.5,16.8,147.3,2.3,4292.8,1107.1,566.3,147.5,23.9,48.6,699.4,13.1,1492.2,20.2,42.9,123.3,11.3,20.4,21.6,18.7,14.0,11.3,9.1,22.9,31.5,7.6,75.8,52.0,128.4,2.1,47.8,2.8,10.2,9.0,413.9,8.7,6.3,218.0,74.4,224.5,10.2,69.3,274.9,27.4,12.7,40.8,466.1,60.4,8.3,438.9,20.1,20.6,20.6,88.0,257.5,297.8,107.9,3.9,209.5,14.5,287.7,547.3,29.2,96.9,29.8,171.8,25.5,9.8,50.8,25.0,1.5,30.9,327.0,36.6,540.5,81.3,112.5,2.0,6.5,141.3,84.7,88.2,13.9,258.1,24.3,3.7,18.7,12.6,57.2,356.9,27.5,111.0,152.5,15.2,640.2,136.6,3439.7,44.6,62.5,89.7,238.3,114.0,40.7,51.0,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,117,,I.,Respiratory diseases,,,455.8,45.0,378.5,455.5,670.2,52.2,378.6,120.2,91.8,3.3,13.9,3607.5,3.2,108.4,194.6,4.0,155.5,19.4,136.0,62.5,30.6,3224.8,3.6,150.6,269.9,181.0,242.7,333.9,534.1,9.2,101.6,200.2,216.7,24249.9,531.1,11.3,75.6,65.0,372.1,60.4,174.4,11.1,129.7,781.0,1358.2,127.0,13.4,92.2,143.3,997.7,83.3,15.5,89.1,10.2,1632.7,14.6,60.0,777.8,28.7,26.1,67.1,1259.1,344.2,213.0,97.6,210.4,28.5,9.7,115.5,106.9,182.6,4.2,41938.0,3926.8,852.9,319.9,65.7,79.7,788.7,33.1,1553.9,69.8,242.6,510.3,22.0,66.0,118.1,19.2,50.3,51.5,113.9,64.3,29.6,6.5,379.3,221.0,449.8,5.4,344.0,4.8,55.1,24.1,1066.2,35.8,4.4,408.8,391.7,1510.8,38.2,844.6,255.5,74.9,64.4,267.6,2281.2,76.3,19.9,3748.2,49.3,154.2,68.7,363.0,1805.0,538.6,169.1,12.3,377.7,41.3,307.7,1605.0,151.1,239.6,192.1,159.6,127.8,25.5,61.7,23.2,9.4,180.9,1153.2,183.9,692.1,454.9,583.4,5.4,30.6,134.2,133.6,176.5,102.8,1495.8,27.6,17.3,107.3,19.9,142.3,1293.3,80.1,523.9,552.4,57.6,1375.5,570.1,6750.6,64.2,291.2,277.6,1483.9,333.2,157.5,243.7,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,118,,,1.,Chronic obstructive pulmonary disease,,177.6,26.6,180.6,197.5,320.9,42.2,187.7,89.1,61.8,1.0,5.9,2407.8,1.1,79.5,130.5,1.2,68.7,13.5,65.2,45.5,15.4,1455.6,1.8,118.0,115.1,75.6,108.9,147.8,301.0,5.0,50.3,81.2,91.2,20612.6,270.5,5.4,39.0,23.8,159.9,48.1,94.3,4.0,98.2,643.9,573.1,95.5,6.7,40.8,84.7,623.5,33.8,7.8,40.3,6.3,699.2,5.8,34.0,327.7,16.7,10.8,55.1,813.3,177.4,113.7,47.3,82.2,12.5,2.6,29.1,42.0,146.2,2.7,33170.2,2171.9,372.1,132.6,39.3,40.3,457.5,12.6,446.0,32.4,195.0,217.7,9.2,51.8,52.7,12.3,25.9,25.9,45.5,32.3,21.8,4.2,164.7,99.6,284.2,2.5,143.1,2.6,22.9,8.4,540.3,26.2,2.4,156.7,172.4,723.0,22.2,563.5,180.8,42.1,29.8,106.8,860.4,52.0,9.6,2550.6,14.7,50.8,30.8,137.2,965.4,375.8,63.5,5.7,166.0,32.1,207.2,1199.5,67.9,112.1,88.9,97.8,50.1,14.6,36.3,15.7,3.4,72.3,628.1,75.2,322.7,234.5,244.5,1.6,13.8,77.2,90.0,89.2,63.3,739.8,15.8,7.0,42.0,6.5,74.1,648.6,57.8,216.1,392.7,29.9,777.3,280.0,4459.6,31.7,184.3,119.8,919.3,137.9,76.0,117.4,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,119,,,2.,Asthma,,164.0,10.1,128.1,149.4,131.9,6.9,121.4,19.6,18.6,1.8,4.1,712.5,1.5,18.3,28.1,2.0,51.5,3.5,43.0,10.4,9.9,962.7,1.3,11.5,83.9,52.9,76.4,100.2,130.8,2.4,30.0,63.7,53.5,1236.6,159.8,3.2,21.4,30.5,122.2,7.9,67.0,2.8,13.8,56.0,433.3,17.2,3.9,38.7,36.9,222.8,40.1,4.6,27.7,2.2,509.7,5.6,17.0,247.9,7.2,9.4,8.0,243.5,83.3,20.1,31.6,84.1,9.6,4.9,66.3,44.0,15.7,0.9,6319.8,879.5,265.4,135.8,17.6,18.7,158.8,15.7,326.2,26.8,31.0,161.2,9.6,10.2,37.3,3.2,17.2,16.0,37.9,22.0,3.9,1.0,112.8,73.2,93.3,1.3,105.5,1.2,21.4,5.4,151.4,6.6,1.3,169.8,123.9,461.6,9.4,175.5,40.0,23.2,27.0,96.1,881.2,15.8,7.5,632.9,20.2,67.2,24.0,147.4,708.1,101.7,48.4,4.3,99.6,5.8,47.0,230.1,48.8,89.9,61.0,23.1,43.9,7.8,11.0,3.5,3.9,54.1,261.7,61.0,96.4,130.6,196.3,2.9,12.3,38.2,24.5,54.7,30.2,271.9,5.3,6.0,42.0,6.5,42.9,372.8,16.3,173.2,103.0,17.5,309.0,191.3,1078.4,12.4,81.4,125.8,350.6,118.8,38.5,75.3,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,120,,,3.,Other respiratory diseases,,114.2,8.3,69.8,108.6,217.4,3.1,69.5,11.5,11.4,0.5,3.9,487.2,0.7,10.5,36.0,0.9,35.3,2.4,27.8,6.7,5.3,806.4,0.5,21.2,70.9,52.6,57.4,85.9,102.3,1.8,21.4,55.3,71.9,2400.7,100.8,2.7,15.2,10.7,90.0,4.4,13.1,4.3,17.7,81.1,351.8,14.3,2.9,12.7,21.8,151.3,9.3,3.0,21.1,1.7,423.7,3.2,8.9,202.3,4.8,6.0,4.0,202.3,83.5,79.3,18.8,44.1,6.5,2.1,20.2,20.9,20.7,0.5,2448.0,875.4,215.3,51.5,8.8,20.7,172.4,4.9,781.7,10.6,16.6,131.4,3.2,4.0,28.2,3.6,7.2,9.7,30.5,10.0,4.0,1.3,101.8,48.1,72.3,1.6,95.4,1.1,10.8,10.3,374.5,3.1,0.7,82.2,95.4,326.2,6.6,105.5,34.7,9.7,7.7,64.7,539.5,8.5,2.8,564.7,14.4,36.2,13.9,78.4,131.5,61.1,57.2,2.3,112.1,3.3,53.5,175.5,34.4,37.6,42.2,38.7,33.9,3.2,14.4,4.0,2.1,54.5,263.3,47.7,273.0,89.8,142.6,0.9,4.4,18.8,19.0,32.6,9.4,484.0,6.5,4.3,23.3,7.0,25.3,271.8,6.0,134.6,56.7,10.2,289.2,98.9,1212.6,20.2,25.4,32.0,214.1,76.6,42.9,51.0,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,121,,J.,Digestive diseases,,,377.8,20.4,354.4,406.7,414.0,36.7,131.8,82.0,85.3,1.9,3.7,1505.2,1.7,191.0,112.0,2.5,219.5,9.0,200.5,39.3,11.7,2338.8,2.0,86.7,409.6,175.7,110.6,583.7,263.6,3.4,60.5,329.1,201.7,6734.3,317.3,6.7,63.0,44.3,677.0,60.1,93.9,5.3,130.5,386.7,1139.9,67.8,7.8,57.6,141.5,1467.3,73.6,11.3,62.9,16.1,1254.8,8.3,68.5,593.4,19.1,30.6,39.6,978.3,535.3,84.2,170.1,268.4,39.7,13.5,137.6,60.1,207.2,1.4,17771.3,1951.3,267.9,111.7,32.7,36.1,495.7,13.4,992.6,31.8,351.4,236.5,5.4,113.5,49.0,31.6,10.1,15.6,63.7,19.8,74.2,4.2,170.9,130.4,203.5,1.0,336.1,2.4,48.6,13.6,1785.6,57.8,3.2,333.1,271.2,868.2,11.2,311.8,114.5,22.3,71.9,340.3,4500.4,28.3,11.9,2106.2,25.6,106.9,48.2,309.0,970.4,484.3,117.4,4.6,391.6,126.7,512.6,3457.8,96.3,90.2,214.9,109.9,248.7,15.8,92.6,29.9,5.6,103.0,432.3,148.5,421.4,172.3,451.8,6.5,12.9,63.1,53.4,44.4,75.9,722.6,13.8,5.8,147.4,17.8,55.8,282.5,128.8,469.5,1003.5,18.5,713.7,447.9,2907.8,34.2,384.2,212.9,890.2,203.2,136.8,135.7,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,122,,,1.,Peptic ulcer disease,,79.8,1.0,20.0,31.4,15.1,4.4,5.4,3.1,3.5,0.1,0.2,410.3,0.1,11.2,4.8,0.1,27.5,1.1,17.6,4.6,0.8,100.5,0.2,7.8,56.2,10.7,15.5,56.8,10.8,0.3,6.9,60.3,5.5,722.6,15.3,0.4,5.3,1.8,90.2,4.4,7.0,0.1,9.5,51.5,128.6,6.2,0.2,5.2,10.6,16.5,7.3,0.6,4.0,1.1,102.5,1.6,3.4,18.1,1.1,3.3,3.9,44.1,49.7,8.1,18.6,36.5,5.8,1.0,12.1,10.6,17.1,0.1,2842.4,38.9,20.3,14.0,2.5,1.0,11.9,2.4,65.4,2.1,23.0,2.8,0.4,3.1,8.9,3.1,0.7,1.3,9.3,1.3,6.8,0.1,8.0,4.2,18.3,0.1,44.5,0.1,6.8,0.5,51.5,7.0,0.4,30.8,6.4,75.6,1.1,80.2,3.3,2.1,5.0,55.1,494.5,3.0,0.6,359.4,1.1,12.2,3.6,17.3,201.7,39.4,3.6,0.2,18.0,6.6,13.0,327.7,4.9,8.7,28.1,14.8,34.5,2.3,5.5,1.3,0.9,7.4,31.7,8.5,10.8,4.7,25.8,0.4,0.6,5.4,2.4,1.9,6.8,32.5,1.1,0.9,19.9,2.4,5.5,63.7,8.3,13.1,62.4,1.3,47.6,37.4,77.3,1.0,26.8,11.1,78.3,36.7,4.7,13.8,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,123,,,2.,Cirrhosis of the liver,,116.9,6.8,64.6,150.7,192.1,23.4,35.8,43.8,61.9,0.7,1.1,704.0,0.7,116.4,39.6,1.2,75.3,4.9,90.6,21.3,4.3,894.0,0.7,49.6,145.2,74.5,43.8,239.2,92.3,1.1,27.9,96.5,91.2,2860.1,65.3,2.6,27.5,10.7,266.1,35.1,35.4,1.8,65.0,201.1,435.3,29.5,4.1,33.5,70.5,1253.0,43.6,5.4,25.7,8.3,399.7,2.1,39.5,235.2,9.8,10.9,27.4,425.8,237.5,39.6,101.1,89.3,12.9,7.7,32.4,25.2,128.3,0.2,7910.1,1707.5,90.7,37.3,13.5,7.3,180.1,3.6,336.2,13.4,246.7,151.5,0.9,81.9,21.0,15.4,5.0,6.5,25.0,9.6,39.5,1.6,80.2,75.5,45.6,0.3,107.7,0.8,15.9,7.4,821.6,35.7,0.7,136.1,114.9,556.8,3.3,132.1,24.4,4.1,45.9,88.1,1697.3,6.0,8.1,1141.2,9.5,50.3,20.9,146.2,400.7,256.0,45.7,2.0,206.9,98.1,342.7,1906.6,37.7,34.7,67.5,32.0,95.9,6.0,50.1,20.4,1.7,40.1,157.7,64.0,143.1,111.8,197.4,1.3,7.6,16.9,19.9,16.1,48.7,335.8,6.6,1.9,51.2,4.4,24.9,94.7,97.6,280.5,668.3,7.7,268.5,189.9,1160.6,6.8,294.2,98.4,466.5,87.9,70.8,63.6,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Persons,124,,,3.,Appendicitis,,53.6,0.2,11.4,34.1,12.0,0.4,1.0,0.4,0.7,0.1,0.1,10.0,0.1,1.5,0.4,0.0,21.4,0.0,12.4,0.5,0.4,48.7,0.1,1.7,54.1,3.4,8.4,44.6,2.0,0.2,3.7,52.1,1.3,78.8,11.4,0.1,2.9,0.6,65.0,0.3,2.8,0.0,0.5,6.2,87.1,0.4,0.1,1.0,4.6,5.3,2.0,0.5,1.2,0.1,13.8,1.0,0.3,2.8,0.5,3.3,0.3,4.2,39.8,0.6,5.9,26.3,5.1,0.4,8.1,3.3,0.9,0.0,109.0,16.9,10.2,4.8,0.3,0.3,2.0,0.5,3.8,0.9,4.2,1.9,0.1,0.6,3.5,0.1,0.2,0.6,5.6,0.5,0.2,0.0,2.7,1.6,12.9,0.0,43.7,0.0,4.8,0.1,24.3,3.0,0.1,12.2,3.9,32.3,0.4,1.7,0.7,0.2,2.0,53.2,420.1,0.3,0.3,9.8,0.4,15.5,2.2,11.0,26.5,5.1,0.6,0.1,2.2,0.6,0.9,51.6,1.8,2.9,21.5,0.8,25.1,0.3,0.3,0.1,0.8,2.8,9.3,2.2,2.2,4.5,6.5,0.1,0.3,0.6,0.3,2.7,1.1,13.3,0.0,0.5,15.7,0.3,1.2,5.6,1.8,5.5,11.5,0.6,3.9,16.4,15.9,0.3,2.9,6.3,27.2,15.6,2.1,9.6,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,3,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
